ID,source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet,android
2774,Twitter Web Client,7.12E+17,Watch this clip from earlier this year. Time &amp; time again I have been right about terrorism. It’s time to get tough! https://t.co/8mnY3GFRzw,Tue Mar 22 16:16:10 +0000 2016,7359,,17278,FALSE,0
2775,Twitter Web Client,7.12E+17,I have proven to be far more correct about terrorism than anybody- and it’s not even close. Hopefully AZ and UT will be voting for me today!,Tue Mar 22 15:32:36 +0000 2016,8163,,26061,FALSE,0
2776,Twitter for Android,7.12E+17,MAKE AMERICA GREAT AGAIN!,Tue Mar 22 14:54:32 +0000 2016,12422,,27489,FALSE,1
2777,Twitter for Android,7.12E+17,"President Obama looks and sounds so ridiculous making his speech in Cuba, especially in the shadows of Brussels. He is being treated badly!",Tue Mar 22 14:53:34 +0000 2016,6026,,20896,FALSE,1
2778,Twitter for iPhone,7.12E+17,"Do you all remember how beautiful and safe a place Brussels was. Not anymore, it is from a different world! U.S. must be vigilant and smart!",Tue Mar 22 12:04:43 +0000 2016,17761,,47298,FALSE,0
2779,Twitter for Android,7.12E+17,"""atMyPresidentme: Here's Trump hashtagAIPAC2016 in case anyone missed it. It is a must watch. https://t.co/cGCIYE7yZB""",Tue Mar 22 11:11:53 +0000 2016,3473,,9626,FALSE,1
2780,Twitter for Android,7.12E+17,"""atBarronG510: atrealDonaldTrump The media is corrupt! We The People are fighting with you.""",Mon Mar 21 02:34:26 +0000 2016,5523,,17785,FALSE,1
2781,Twitter for Android,7.12E+17,"Wow, President Obama just landed in Cuba, a big deal, and Raul Castro wasn't even there to greet him. He greeted Pope and others. No respect",Sun Mar 20 20:41:03 +0000 2016,12542,,35168,FALSE,1
2782,Twitter for Android,7.12E+17,Big Republican Dinner tonight at Mar-a-Lago in Palm Beach. I will be there!,Sun Mar 20 19:45:33 +0000 2016,3595,,15271,FALSE,1
2783,Twitter for Android,7.12E+17,"""atgamzorz:  atmegynkelly Dont worry Trump, They are losing thousands of viewers and money. Roger Ailes will be telling Megyn to stop""",Sun Mar 20 19:39:27 +0000 2016,3280,,12243,FALSE,1
2784,Twitter for Android,7.12E+17,"So the highly overrated anchor, atmegynkelly, is allowed to constantly say bad things about me on her show, but I can't fight back? Wrong!",Sun Mar 20 19:10:55 +0000 2016,7576,,26974,FALSE,1
2785,Twitter for Android,7.12E+17,"The protesters blocked a major highway yesterday, delaying entry to my RALLY in Arizona by hours, and the media blames my supporters!",Sun Mar 20 18:52:32 +0000 2016,8329,,23329,FALSE,1
2786,Twitter for Android,7.12E+17,"Why is it that the horrendous protesters, who scream, curse punch, shut down roads/doors during my RALLIES,  are never blamed by media? SAD!",Sun Mar 20 16:13:50 +0000 2016,17688,,46998,FALSE,1
2787,Twitter for Android,7.12E+17,Will be interviewed on atThisWeekABC this morning. Enjoy!,Sun Mar 20 11:55:27 +0000 2016,2171,,9103,FALSE,1
2788,Twitter for Android,7.12E+17,"""atGStephanopoulos: What’s atrealDonaldTrump's strategy to secure the GOP nomination? I’ll talk to the Republican front-runner. atThisWeekABC.""",Sun Mar 20 11:51:21 +0000 2016,1957,,7660,FALSE,1
2789,Twitter for Android,7.11E+17,The rallies in Utah and Arizona were great! Tremendous crowds and spirit. Just returned but will be going back soon.,Sun Mar 20 05:05:04 +0000 2016,4124,,16662,FALSE,1
2790,Twitter for Android,7.11E+17,"""atjojo2foxy: TRUMP IS NOT AFRAID OF ANYTHING OR ANYONE - THAT'S THE PRESIDENT USA NEEDS TO UNITE US &amp; KNOCK THE SOCKS OFF OUR ENEMIES!",Sun Mar 20 04:51:59 +0000 2016,5457,,16879,FALSE,1
2791,Twitter for iPhone,7.11E+17,"THANK YOU ARIZONA! Get out and hashtagVoteTrump on Tuesday! hashtagAZPrimary 
hashtagMakeAmericaGreatAgain hashtagTrump2016 https://t.co/5itxkQxrLF",Sun Mar 20 03:06:21 +0000 2016,5320,,15810,FALSE,0
2792,Twitter for iPhone,7.11E+17,"Thank you- Tucson, Arizona! A great afternoon with 6,000 supporters! hashtagVoteTrump on Tuesday!
hashtagMakeAmericaGreatAgain https://t.co/CTgYrLnAWV",Sun Mar 20 01:39:20 +0000 2016,5402,,18487,FALSE,0
2793,Twitter for iPhone,7.11E+17,.atAndreaTantaros- You are a true journalistic professional. I so agree with what you say. Keep up the great work! hashtagMakeAmericaGreatAgain,Sun Mar 20 00:48:06 +0000 2016,4636,,14482,FALSE,0
2794,Twitter for iPhone,7.11E+17,".atjessebwatters- Watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it!
hashtagMakeAmericaGreatAgain",Sun Mar 20 00:34:31 +0000 2016,3249,,12070,FALSE,0
2795,Twitter for iPhone,7.11E+17,.atDiamondandSilk- Just watched you on hashtagWattersWorld with a large group of people. Everybody loves you- two amazing people! hashtagTrump2016,Sun Mar 20 00:31:50 +0000 2016,4028,,12960,FALSE,0
2796,Twitter for iPhone,7.11E+17,"THANK YOU ARIZONA! 20,000 amazing supporters! Get out and hashtagVoteTrump on Tuesday. I love you!
hashtagMakeAmericaGreatAgain https://t.co/pU5vB1pBO5",Sat Mar 19 19:38:11 +0000 2016,8553,,24804,FALSE,0
2797,Twitter for Android,7.11E+17,"Wow, atCNN ratings are up 75% because it's ""all Trump, all the time."" The networks are making a fortune off of me! MAKE AMERICA GREAT AGAIN!",Sat Mar 19 15:50:59 +0000 2016,6563,,19126,FALSE,1
2798,Twitter for iPhone,7.11E+17,"Great to be back in Arizona!
hashtagMakeAmericaGreatAgain hashtagTrump2016 https://t.co/uo287ZGvvQ",Sat Mar 19 15:40:55 +0000 2016,6059,,16834,FALSE,0
2799,Twitter for Android,7.11E+17,"If crazy atmegynkelly didn't cover me so much on her terrible show, her ratings would totally tank. She is so average in so many ways!",Sat Mar 19 15:16:55 +0000 2016,4210,,16827,FALSE,1
2800,Twitter for Android,7.11E+17,Crazy atmegynkelly says I don't (won't) go on her show and she still gets good ratings. But almost all of her shows are negative hits on me!,Sat Mar 19 15:14:32 +0000 2016,3199,,12079,FALSE,1
2801,Twitter for Android,7.11E+17,"""atsaneplanet: after tonight it is clear! Utah is hashtagTrumpCountry  hashtagUtah hashtagMormon hashtagUtahPrimary hashtagUtah4Trump https://t.co/8e14RE6YJo""",Sat Mar 19 12:59:31 +0000 2016,3373,,9876,FALSE,1
2802,Twitter for Android,7.11E+17,"""atTeamTrumpAZ: Check out ""HANNITY EXCLUSIVE EVENT WITH TRUMP IN PHOENIX, AZ"" https://t.co/fj2j9Lf2vH atEventbrite""",Sat Mar 19 12:16:26 +0000 2016,2654,,7861,FALSE,1
2803,Twitter for Android,7.11E+17,"""atDonaldJTrumpJr: Honored to be in hashtagUtah with retired General Robert C. Oaks. We are so thankful for his support and endorsement here in SLC",Sat Mar 19 12:15:16 +0000 2016,3493,,11758,FALSE,1
2804,Twitter for Android,7.11E+17,"""atMa1973sk: Actually, no atFoxNews, atmegynkelly has a sick obsession with Trump. Every day, every show, trashing, negative, hate.",Sat Mar 19 12:11:56 +0000 2016,3455,,10932,FALSE,1
2805,Twitter for Android,7.11E+17,"""atAshleyEdam: It's great to see supporters like you along the way...watching Americans come together the past 8 months hashtagvoteTrump",Sat Mar 19 07:12:48 +0000 2016,2191,,8577,FALSE,1
2806,Twitter for Android,7.11E+17,"""atgrammy620: 1st time I heard hashtagTrump I said ""wow"". I liked him! I then became a closet hashtagTrump fan. Today? He's the ONLY 1 I will vote for!",Sat Mar 19 07:11:26 +0000 2016,2467,,8897,FALSE,1
2807,Twitter for Android,7.11E+17,"""atVeteran4Trump: Vets For A Strong America Endorses Donald Trump for president; ""We've Endorsed Him, We Believe In Him"" hashtagTrump2016",Sat Mar 19 07:09:18 +0000 2016,4033,,10546,FALSE,1
2808,Twitter for Android,7.11E+17,"""atWesleyRickard: Sheriff Joe Arpaio AZ Endorses Donald J Trump for President of the United States hashtagAZ hashtagUT  https://t.co/4FzcTZIGqE""",Sat Mar 19 07:00:56 +0000 2016,4504,,15282,FALSE,1
2809,Twitter for Android,7.11E+17,"""atcmichaeld2004: Realistic Trump Poll Numbers translate to the 70 percentile range in a two-man race. Gee, what happened to that 30% ceiling",Sat Mar 19 06:58:13 +0000 2016,3040,,9450,FALSE,1
2810,Twitter for Android,7.11E+17,"""atileanabarkus:  atnytdavidbrooks I totally agree! atnytdavidbrooks is strictly conceptual and theoretical and has NO COMMONSENSE!""",Sat Mar 19 04:48:35 +0000 2016,1526,,5645,FALSE,1
2811,Twitter for iPhone,7.11E+17,"Thank you- New York! I love you!
hashtagMakeAmericaGreatAgain hashtagTrump2016 https://t.co/wyjV9DgdQA",Sat Mar 19 04:40:27 +0000 2016,5832,,15667,FALSE,0
2812,Twitter for iPhone,7.11E+17,Landing in Phoenix now. Tomorrow's events will be amazing! hashtagTrump2016,Sat Mar 19 04:28:43 +0000 2016,2505,,9836,FALSE,0
2813,Twitter for iPhone,7.11E+17,"Reading atnytdavidbrooks of the NY Times is a total waste of time, he is a clown with no awareness of the world around him- dummy!",Sat Mar 19 04:25:54 +0000 2016,2245,,8087,FALSE,0
2814,Twitter for iPhone,7.11E+17,"While I have never met atnytdavidbrooks of the NY Times, I consider him one of the dumbest of all pundits- he has no sense of the real world!",Sat Mar 19 04:11:18 +0000 2016,2600,,9558,FALSE,0
2815,Twitter for iPhone,7.11E+17,Heading to Phoneix. Will be arriving soon. Tomorrow a big day. Tremendous crowds expected! hashtagTrump2016 hashtagMakeAmericaGreatAgain,Sat Mar 19 04:05:20 +0000 2016,2586,,9958,FALSE,0
2816,Twitter for iPhone,7.11E+17,Watching atloudobbsnews- fantastic show! Has very interesting take on Paul Ryan.,Sat Mar 19 03:45:23 +0000 2016,2453,,8522,FALSE,0
2817,Twitter for iPhone,7.11E+17,"Just leaving Salt Lake City, Utah- fantastic crowd with no interruptions. 
Love Utah- will be back!",Sat Mar 19 03:43:42 +0000 2016,3572,,13384,FALSE,0
2818,Twitter for iPhone,7.11E+17,Why haven't they released the final Missouri victory for us yet? Could it be because Cruz's guy runs Missouri?,Sat Mar 19 01:53:57 +0000 2016,4012,,12864,FALSE,0
2819,Twitter for iPhone,7.11E+17,"I guess I have reached yet another ""ceiling""  - 49.7%, with four people. My highest Reuters poll yet! Thank you! https://t.co/k5Ft585Arp",Sat Mar 19 01:05:55 +0000 2016,6770,,20295,FALSE,0
2820,Twitter for iPhone,7.11E+17,Do you believe that Hillary Clinton now wants Obamacare for illegal immigrants? She should spend more time taking care of our great Vets!,Sat Mar 19 00:40:10 +0000 2016,11479,,27840,FALSE,0
2821,Twitter for iPhone,7.11E+17,"Everybody should boycott the atmegynkelly show. Never worth watching. Always a hit on Trump! She is sick, &amp; the most overrated person on tv.",Fri Mar 18 21:55:11 +0000 2016,8539,,27306,FALSE,0
2822,Twitter for iPhone,7.11E+17,"Thank you Arizona- I love you! 
hashtagMakeAmericaGreatAgain hashtagTrump2016 https://t.co/fTzaIvTX9b",Fri Mar 18 20:41:53 +0000 2016,5118,,14521,FALSE,0
2823,Twitter for iPhone,7.11E+17,"Join me tomorrow! hashtagTrump2016
hashtagMakeAmericaGreatAgain 
https://t.co/1Yak4I5B7b",Fri Mar 18 20:39:05 +0000 2016,2582,,8089,FALSE,0
2824,Twitter for iPhone,7.11E+17,Mitt Romney is a mixed up man who doesn't have a clue. No wonder he lost!,Fri Mar 18 20:37:31 +0000 2016,4197,,14217,FALSE,0
2825,Twitter for iPhone,7.11E+17,"Failed Presidential Candidate Mitt Romney was campaigning with John Kasich &amp; Marco Rubio, and now he is endorsing Ted Cruz. 1/2",Fri Mar 18 20:21:17 +0000 2016,3975,,12598,FALSE,0
2826,Twitter for Android,7.11E+17,"Failed presidential candidate Mitt Romney, the man who ""choked"" and let us all down, is now endorsing Lyin' Ted Cruz. This is good for me!",Fri Mar 18 20:18:14 +0000 2016,5816,,21141,FALSE,1
2827,Twitter for Android,7.11E+17,"Going to Salt Lake City, Utah, for a big rally. Lyin' Ted Cruz should not be allowed to win there - Mormons don't like LIARS! I beat Hillary",Fri Mar 18 20:07:50 +0000 2016,4634,,14626,FALSE,1
2828,Twitter for iPhone,7.11E+17,"Club for Growth letter- trying to extort $1,000,000.00 from me. Remember, I said- NO! https://t.co/suIfdiMg0Q",Fri Mar 18 20:05:51 +0000 2016,4772,,11635,FALSE,0
2829,Twitter for Android,7.11E+17,"Club For Growth tried to extort $1,000,000 from me. When I said NO, they went hostile with negative ads. Disgraceful!",Fri Mar 18 19:57:35 +0000 2016,3284,,9778,FALSE,1
2830,Twitter for Android,7.11E+17,"With millions of dollars of negative and phony ads against me by the establishment, my numbers continue to go up. Can anyone explain this?",Fri Mar 18 19:44:17 +0000 2016,6316,,18960,FALSE,1
2831,Twitter Web Client,7.11E+17,".atEWErickson got fired like a dog from RedState
and now he is the one leading opposition against me.",Fri Mar 18 19:08:05 +0000 2016,3058,,8057,FALSE,0
2832,Twitter Web Client,7.11E+17,Senator atLindseyGrahamSC made horrible statements about atSenTedCruz – and then he endorsed him. No wonder nobody trusts politicians!,Fri Mar 18 19:03:48 +0000 2016,5156,,13717,FALSE,0
2833,Twitter for Android,7.11E+17,Lyin' Ted Cruz lost all five races on Tuesday-and he was just given the jinx - a Lindsey Graham endorsement. Also backed Jeb. Lindsey got 0!,Fri Mar 18 16:42:29 +0000 2016,5269,,16508,FALSE,1
2834,Twitter for iPhone,7.11E+17,"Join us in Salt Lake City, Utah- tonight!
hashtagMakeAmericaGreatAgain hashtagTrump2016
https://t.co/1cJ7OFbQiz",Fri Mar 18 15:56:16 +0000 2016,3262,,9518,FALSE,0
2835,Twitter for Android,7.11E+17,Hillary Clinton has been involved in corruption for most of her professional life!,Fri Mar 18 00:37:17 +0000 2016,14199,,35299,FALSE,1
2836,Twitter for Android,7.11E+17,MAKE AMERICA GREAT AGAIN!,Thu Mar 17 20:30:08 +0000 2016,14553,,32671,FALSE,1
2837,Twitter Web Client,7.11E+17,Who should star in a reboot of Liar Liar- Hillary Clinton or Ted Cruz? Let me know. https://t.co/ESdiEftWGs,Thu Mar 17 18:33:31 +0000 2016,6460,,11608,FALSE,0
2838,Twitter Web Client,7.11E+17,Highly overrated &amp; crazy atmegynkelly is always complaining about Trump and yet she devotes her shows to me. Focus on others Megyn!,Thu Mar 17 16:58:04 +0000 2016,5920,,21641,FALSE,0
2839,Twitter Web Client,7.11E+17,Looking like my 5 victories on Tuesday will be just as good as if I won Ohio. Two more days and Ohio was mine!,Thu Mar 17 16:54:21 +0000 2016,3354,,13620,FALSE,0
2840,Twitter Web Client,7.11E+17,See you in Arizona on Friday and Saturday. https://t.co/HiOhRaTMbm,Thu Mar 17 16:44:45 +0000 2016,3668,,10241,FALSE,0
2841,Twitter for Android,7.10E+17,"Please explain to the dummies at the atWSJ  Editorial Board that I love to debate and have won, according to Drudge etc., all 11 of them!",Thu Mar 17 13:22:07 +0000 2016,4258,,13816,FALSE,1
2842,Twitter for Android,7.10E+17,".atWSJ is bad at math. The good news is, nobody cares what they say in their editorials anymore, especially me!",Thu Mar 17 13:11:31 +0000 2016,3855,,13056,FALSE,1
2843,Twitter for Android,7.10E+17,".atWSJ Editorial says ""Clinton primary vote total is 8,646,551.Trump's is 7,533,692""-a knock. But she had only 3 opponents-I had 16.Apologize",Thu Mar 17 13:08:55 +0000 2016,5364,,16662,FALSE,1
2844,Twitter for Android,7.10E+17,The reason lyin' Ted Cruz has lost so much of the evangelical vote is that they are very smart and just don't tolerate liars-a big problem!,Thu Mar 17 12:28:17 +0000 2016,4645,,14786,FALSE,1
2845,Twitter for Android,7.10E+17,Crazy atmegynkelly is now complaining that  atoreillyfactor did not defend her against me - yet her bad show is a total hit piece on me.Tough!,Thu Mar 17 12:19:55 +0000 2016,4135,,13732,FALSE,1
2846,Twitter for Android,7.10E+17,Great news that atFoxNews has cancelled the additional debate. How many times can the same people ask the same question? I beat Cruz debating,Thu Mar 17 10:40:53 +0000 2016,5776,,21511,FALSE,1
2847,Twitter for Android,7.10E+17,Crazy atmegynkelly supposedly had lyin' Ted Cruz on her show last night. Ted is desperate and his lying is getting worse. Ted can't win!,Thu Mar 17 10:17:00 +0000 2016,4361,,14397,FALSE,1
2848,Twitter for Android,7.10E+17,"Stuart Stevens, the failed campaign manager of Mitt Romney's historic loss, is now telling the Republican Party what to do with Trump. Sad!",Thu Mar 17 10:09:00 +0000 2016,4413,,13535,FALSE,1
2849,Twitter Web Client,7.10E+17,I will be interviewed on The O'Reilly Factor this evening at 8 pm on the Fox News Channel. atoreillyfactor,Wed Mar 16 21:26:40 +0000 2016,3191,,12240,FALSE,0
2850,Twitter for iPhone,7.10E+17,"Thank you, Missouri! hashtagTrump2016 https://t.co/iOzGtcBbia",Wed Mar 16 21:21:43 +0000 2016,5051,,17319,FALSE,0
2851,Twitter for Android,7.10E+17,"Wow, just won Missouri!",Wed Mar 16 18:56:09 +0000 2016,7699,,27688,FALSE,1
2852,Twitter for Android,7.10E+17,"I am making a big speech the night of the atFoxNews debate, but I wish everyone well. Yesterday was a big day for me with 5 wins!",Wed Mar 16 17:47:07 +0000 2016,4864,,18836,FALSE,1
2853,Twitter for iPhone,7.10E+17,"Thank you to the Governor of Florida, Rick Scott, for your endorsement. I greatly appreciate your support!",Wed Mar 16 17:14:37 +0000 2016,5713,,19972,FALSE,0
2854,Twitter Web Client,7.10E+17,"In the last 2 weeks, I had $35M of negative ads against me in Florida &amp; I won in a massive landslide.The establishment should save their $$!",Wed Mar 16 17:13:17 +0000 2016,8189,,25052,FALSE,0
2855,Twitter Web Client,7.10E+17,"Yesterday was amazing—5 victories.  Lyin’ Ted Cruz
had zero. Things are going very well!",Wed Mar 16 17:04:49 +0000 2016,5330,,17703,FALSE,0
2856,Twitter Web Client,7.10E+17,Is this what we want for a President? https://t.co/2yYy6Nyta9,Wed Mar 16 16:19:58 +0000 2016,7809,,15930,FALSE,0
2857,Twitter for Android,7.10E+17,.atRepTomMarino  Great job on television this morning. Glad to have you on my side!,Wed Mar 16 13:37:39 +0000 2016,2316,,9299,FALSE,1
2858,Twitter for Android,7.10E+17,"""atFoxBusiness: .atRepTomMarino: I think atrealDonaldTrump can beat HillaryClinton. And I'm looking forward to Trump being president.",Wed Mar 16 13:34:19 +0000 2016,3532,,11582,FALSE,1
2859,Twitter for Android,7.10E+17,.atpastormarkburns You were great last night and we all very much appreciate it! Thank you!,Wed Mar 16 12:06:10 +0000 2016,3002,,10549,FALSE,1
2860,Twitter for Android,7.10E+17,I will be interviewed on atfoxandfriends at 8:30 A.M. ENJOY!,Wed Mar 16 12:02:01 +0000 2016,1436,,7047,FALSE,1
2861,Twitter for Android,7.10E+17,Will be interviewed on atMorning_Joe at 7:40. ENJOY!,Wed Mar 16 11:35:33 +0000 2016,1192,,6016,FALSE,1
2862,Twitter for Android,7.10E+17,Will be interviewed on atNewDay on atCNN at 7:15 A.M.,Wed Mar 16 10:30:14 +0000 2016,1273,,6197,FALSE,1
2863,Twitter for Android,7.10E+17,Will be interviewed on atGMA at 7:00 A.M. Big wins last night!,Wed Mar 16 10:28:47 +0000 2016,1321,,6745,FALSE,1
2864,Twitter for Android,7.10E+17,"""atlucyric13835428: atrealDonaldTrump atmegynkelly  That's funny, I switched to other media too, can't stand her""",Wed Mar 16 05:50:49 +0000 2016,2059,,8452,FALSE,1
2865,Twitter for Android,7.10E+17,"""atMaryEH428: atRealBenCarson I thank God you are on board with atrealDonaldTrump to help him and us hashtagMakeAmericaGreatAgain Ty!!""",Wed Mar 16 05:35:00 +0000 2016,2603,,9417,FALSE,1
2866,Twitter for iPhone,7.10E+17,"Thank you Marco, I agree! https://t.co/PTfFzFno9p",Wed Mar 16 03:16:09 +0000 2016,15492,,31772,FALSE,0
2867,Twitter for iPhone,7.10E+17,"I only wish my wonderful daughter Tiffany could have been with us at 
Mar-a-Lago for our great election victory. She is a winner!",Wed Mar 16 02:33:54 +0000 2016,3540,,17574,FALSE,0
2868,Twitter for iPhone,7.10E+17,"Thank you Illinois! hashtagSuperTuesday 
hashtagMakeAmericaGreatAgain hashtagTrump2016 https://t.co/vcfstc6Wnb",Wed Mar 16 01:48:52 +0000 2016,6350,,17746,FALSE,0
2869,Twitter for iPhone,7.10E+17,"Thank you, North Carolina! hashtagTrump2016 hashtagSuperTuesday  
hashtagMakeAmericaGreatAgain https://t.co/hd4wtDonIB",Wed Mar 16 01:33:57 +0000 2016,6532,,18426,FALSE,0
2870,Twitter for Android,7.10E+17,Watching other networks and local news. Really good night! Crazy atmegynkelly is unwatchable.,Wed Mar 16 00:09:08 +0000 2016,5300,,17297,FALSE,1
2871,Twitter for iPhone,7.10E+17,"Thank you, Florida! hashtagSuperTuesday 
hashtagMakeAmericaGreatAgain hashtagTrump2016 https://t.co/nzhnLQXrZg",Wed Mar 16 00:05:34 +0000 2016,10299,,25099,FALSE,0
2872,Twitter for iPhone,7.10E+17,"Thank you, Northern Mariana Islands!hashtagSuperTuesday hashtagTrump2016 
hashtagMakeAmericaGreatAgain https://t.co/OoP4mls4lp",Wed Mar 16 00:05:11 +0000 2016,4376,,14103,FALSE,0
2873,Twitter for Android,7.10E+17,"Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people, big &amp; over!",Wed Mar 16 00:05:04 +0000 2016,4294,,16631,FALSE,1
2874,Twitter for Android,7.10E+17,"""atDumpFoxNews: atFoxNews atmegynkelly  If media wasn't so biased against Trump, he would've won all of the delegates.",Tue Mar 15 23:54:29 +0000 2016,3846,,12535,FALSE,1
2875,Twitter for Android,7.10E+17,"""atSCNAK45: atmegynkelly is trying so hard to bash atrealDonaldTrump it's ridiculous"" Don't worry, everyone is wise to Crazy Megyn!",Tue Mar 15 23:39:45 +0000 2016,3332,,11302,FALSE,1
2876,Twitter for Android,7.10E+17,"""atJ_Styborski: atrealDonaldTrump atgregens21 atBertShad atFoxNews atmegynkelly Hayes is looking depressed as well. https://t.co/wUJacOm32h""",Tue Mar 15 23:37:47 +0000 2016,2479,,7966,FALSE,1
2877,Twitter for Android,7.10E+17,"""atjsconlon11:  atBertShad atFoxnews atmegynkelly I tried to give them a shot tonight, but they have the whole anti Trump cheerleading team.""",Tue Mar 15 23:34:55 +0000 2016,2615,,8593,FALSE,1
2878,Twitter for Android,7.10E+17,"""atgregens21:  atBertShad atFoxNews atmegynkelly She's choking on the results! Call her justifiable Kelly. Justifying everything she says.""",Tue Mar 15 23:34:02 +0000 2016,2388,,8434,FALSE,1
2879,Twitter for Android,7.10E+17,"""atBertShad: Was going to watch atFoxnews for the primary results but saw atmegynkelly - looks like hashtagCNN tonight""",Tue Mar 15 23:26:54 +0000 2016,3051,,10531,FALSE,1
2880,Twitter for Android,7.10E+17,"Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!",Tue Mar 15 23:06:59 +0000 2016,5939,,20877,FALSE,1
2881,Twitter for Android,7.10E+17,A lot of complaints from people saying my name is not on the ballot in various places in Florida? Hope this is false.,Tue Mar 15 19:11:12 +0000 2016,8034,,20098,FALSE,1
2882,Twitter for Android,7.10E+17,"I will bring our jobs back to the U.S., and keep our companies from leaving. Nobody else can do it. Our economy will ""sing"" again.",Tue Mar 15 16:16:16 +0000 2016,6382,,17732,FALSE,1
2883,Twitter for Android,7.10E+17,"In presidential voting so far, John Kasich is ZERO for 22. So why would he be a good candidate? Hillary would beat him, I will beat Hillary!",Tue Mar 15 16:03:57 +0000 2016,4677,,15511,FALSE,1
2884,Twitter for Android,7.10E+17,"Ohio is losing jobs to Mexico, now losing Ford (and many others). Kasich is weak on illegal immigration. We need strong borders now!",Tue Mar 15 15:03:34 +0000 2016,5446,,16359,FALSE,1
2885,Twitter for Android,7.10E+17,"Watching John Kasich being interviewed - acting so innocent and like such a nice guy. Remember him in second debate, until I put him down.",Tue Mar 15 14:53:41 +0000 2016,3459,,11891,FALSE,1
2886,Twitter for iPhone,7.10E+17,"hashtagVoteTrump hashtagSuperTuesday
?Florida
?Illinois
?Missouri
?North Carolina
?Ohio 
hashtagTrumpTrain 
https://t.co/zyRctsFmSq https://t.co/kxrn0ev4UF",Tue Mar 15 13:43:25 +0000 2016,6735,,15959,FALSE,0
2887,Twitter for Android,7.10E+17,"North Carolina lost 300,000 manufacturing jobs and Ohio lost 400,000 since 2000. Going to Mexico etc. NO MORE IF I WIN, WE WILL BRING BACK!",Tue Mar 15 13:37:24 +0000 2016,6092,,13952,FALSE,1
2888,Twitter for iPhone,7.10E+17,"Just in, big news- I have been declared the winner of the CNMI Rep Caucus with 72.8% of the vote! Thank you! hashtagSuperTuesday hashtagVoteTrump",Tue Mar 15 12:38:37 +0000 2016,5496,,15972,FALSE,0
2889,Twitter for iPhone,7.10E+17,"Good morning Ohio! Some additional information from my daughter, atIvankaTrump! hashtagVoteTrump hashtagSuperTuesday https://t.co/H7sBEnSpYq",Tue Mar 15 12:10:10 +0000 2016,3323,,8632,FALSE,0
2890,Twitter for Android,7.10E+17,"Don't reward Mitt Romney, who let us all down in the last presidential race, by voting for Kasich (who voted for NAFTA, open borders etc.).",Tue Mar 15 11:31:46 +0000 2016,5259,,14206,FALSE,1
2891,Twitter for Android,7.10E+17,"Please remember, I am the ONLY candidate who is self-funding his campaign. Kasich, Rubio and Cruz are all bought and paid for by lobbyists!",Tue Mar 15 10:39:06 +0000 2016,7489,,19426,FALSE,1
2892,Twitter for Android,7.10E+17,"I will bring our jobs back to America, fix our military and take care of our vets, end Common Core and ObamaCare, protect 2nd A, build WALL",Tue Mar 15 10:25:53 +0000 2016,8086,,19990,FALSE,1
2893,Twitter for Android,7.10E+17,"Rubio is weak on illegal immigration, with the worst voting record in the U.S. Senate in many years. He will never MAKE AMERICA GREAT AGAIN!",Tue Mar 15 04:21:20 +0000 2016,4120,,12261,FALSE,1
2894,Twitter for Android,7.10E+17,"Kasich voted for NAFTA, a disaster for Ohio, and now wants the even worse TPP approved. Vote Trump and end this madness!",Tue Mar 15 04:10:00 +0000 2016,5020,,12813,FALSE,1
2895,Twitter for Android,7.10E+17,"""atmazzei48: atrealDonaldTrump atBrazielCarol atFoxNews Listening to interview on replay of atA Savage Nation hashtagGO DONALD TRUMP !!!!!"" Thanks.",Tue Mar 15 03:46:39 +0000 2016,2038,,6744,FALSE,1
2896,Twitter for Android,7.10E+17,"""atwh: https://t.co/AZmCErLKCn WOW people are so misinformed on DonaldTrump character! Watch this video! Hillary and Bernie don't come close",Tue Mar 15 03:44:11 +0000 2016,4104,,9014,FALSE,1
2897,Twitter for Android,7.10E+17,"""atrealwwshelton: atloudobbsnews I believe that atrealDonaldTrump will be the big winner tomorrow.""  Thank you!",Tue Mar 15 03:24:41 +0000 2016,2599,,9154,FALSE,1
2898,Twitter for Android,7.10E+17,"""atBrazielCarol: atFoxNews atrealDonaldTrump Who started this mess, the protesters of course . And media made it worse.""",Tue Mar 15 03:22:21 +0000 2016,2916,,8853,FALSE,1
2899,Twitter for iPhone,7.10E+17,"Sadly, this kind of stuff even happened to Ronald Reagan. There is nothing nice about it! hashtagMakeAmericaGreatAgain 
https://t.co/jC7cn1v18u",Tue Mar 15 01:11:17 +0000 2016,13818,,23559,FALSE,0
2900,Twitter for iPhone,7.10E+17,"THANK YOU - Youngstown, Ohio! I love you! Get out &amp; hashtagVoteTrump tomorrow. hashtagTrump2016 https://t.co/OReGiIS6TF",Tue Mar 15 00:48:09 +0000 2016,4707,,13521,FALSE,0
2901,Twitter for iPhone,7.09E+17,Kasich has helped decimate the coal and steel industries in Ohio. I will bring them back! hashtagMakeAmericaGreatAgain,Mon Mar 14 16:59:52 +0000 2016,5758,,13020,FALSE,0
